Any;NomMun;Comarca;Costa;Muntanya;Poblacio_padro;Superficie_ha;05_SU;05_SURB;05_SNU;12_A1_SUC;12_A2_SUC;12_A3_SUC;15_SV_SUC;20_Equip_habt
2013;el Pont de Vilomara i Rocafort;Bages;0;;3769;2797,0200;101,8957;135,2132;2559,9083;0,9865;0;0;18,5354;13,2035
2013;Roda de Ter;Osona;0;;6133;222,56;118,3435;50,6059;53,6133;1,2442;0;0;6,5908;13,8539
2013;Rubí;Vallès Occidental;0;;74468;3227,5300;772,9495;862,9612;1591,6164;118,8219;1,7293;0;127,0694;4,5365
2013;Rubió;Anoia;0;Zona de muntanya;212;4799,6100;6,8924;0;4792,7213;0;0;0;0,7766;25,2534
2013;Sabadell;Vallès Occidental;0;;207649;3785,2400;1749,4959;417,7096;1618,0322;183,0712;3,6257;0;202,6975;8,5913
2013;Sagàs;Berguedà;0;Zona de muntanya;155;4457,9000;0;0;4457,9046;0;0;0;0;0
2013;Sant Pere Sallavinera;Anoia;0;Zona de muntanya;171;2201,6200;10,9141;97,7788;2092,9274;4,589;0;0;1,0453;55,1305
2013;Saldes;Berguedà;0;Zona de muntanya;298;6630,9000;15,8894;0;6615,0112;0;0;0;1,1293;14,6259
2013;Sallent;Bages;0;;6809;6496,5000;328,2755;90,9098;6077,3155;131,2803;0;0;58,1462;30,6003
2013;Santpedor;Bages;0;;7346;1680,5200;195,0017;49,2024;1436,3163;36,8659;1,4033;0;31,9026;12,7455
2013;Sant Iscle de Vallalta;Maresme;0;;1323;1796,7900;36,5063;44,8553;1715,4255;3,1892;0;0;4,861;28,5448
2013;Sant Adrià de Besòs;Barcelonès;1;;34822;391,47;352,5956;0;38,8763;56,8961;0,7745;0;64,9162;10,5435
2013;Sant Agustí de Lluçanès;Osona;0;Zona de muntanya;92;1333,2400;4,6071;0;1328,6316;0;0;0;0;9,6962
2013;Sant Andreu de la Barca;Baix Llobregat;0;;27329;562,36;388,4313;4,4606;169,4663;119,2797;0;0;42,0827;13,4026
2013;Sant Andreu de Llavaneres;Maresme;1;;10558;1184,6300;282,3777;188,6773;713,571;0;0,1185;0;9,5956;8,0716
2013;Sant Antoni de Vilamajor;Vallès Oriental;0;;5717;1378,0000;253,8226;34,6728;1089,5044;2,0766;0;0;19,5753;12,3399
2013;Sant Bartomeu del Grau;Osona;0;Zona de muntanya;888;3473,4100;39,8675;14,3666;3419,1741;0,7627;0;0;1,7939;26,7813
2013;Sant Boi de Llobregat;Baix Llobregat;0;;83408;2160,1000;801,0823;222,6179;1136,3986;132,6161;14,1705;0;99,6872;12,7843
2013;Sant Boi de Lluçanès;Osona;0;Zona de muntanya;552;2050,8900;28,4011;21,0624;2001,4282;1,9194;0;0;1,9924;32,0636
2013;Sant Celoni;Vallès Oriental;0;;17286;6531,0800;451,2501;195,1226;5884,7047;38,4357;0;0;25,652;13,6066
2013;Sant Cebrià de Vallalta;Maresme;0;;3368;1541,8200;276,0755;40,3586;1225,3823;0;0;0;51,7421;30,5106
2013;Sant Climent de Llobregat;Baix Llobregat;0;;3920;1080,4100;63,3082;16,9009;1000,1971;5,7673;0;0;11,9012;16,6925
2013;Sant Cugat del Vallès;Vallès Occidental;0;;86108;4827,6500;2177,9408;360,6427;2289,0643;81,478;66,4343;0;382,718;27,1651
2013;Sant Cugat Sesgarrigues;Alt Penedès;0;;974;623,38;51,0034;65,7157;506,6652;14,5351;0,0204;0;3,5977;34,2355
2013;Sant Esteve de Palautordera;Vallès Oriental;0;;2544;1067,1200;63,7849;64,919;938,4157;0;0;0;1,3269;6,7453
2013;Sant Esteve Sesrovires;Baix Llobregat;0;;7546;1854,7500;308,041;489,7567;1056,9481;27,7539;6,3135;0;53,1294;22,7147
2013;Sant Fost de Campsentelles;Vallès Oriental;0;;8539;1308,7400;408,3246;51,8587;848,5525;25,1488;0;0;56,0998;13,3604
2013;Sant Feliu de Codines;Vallès Oriental;0;Zona de muntanya;6025;1485,3600;142,8053;115,9128;1226,6429;4,6639;0;0;9,5904;14,0284
2013;Sant Feliu de Llobregat;Baix Llobregat;0;;43769;1180,1200;356,0132;35,8066;788,3008;81,1385;0,3733;0;45,2614;11,1443
2013;Sant Feliu Sasserra;Lluçanès;0;Zona de muntanya;645;2329,3900;33,4336;7,5176;2288,4373;5,2965;0,5442;0;2,081;39,176
2013;Sant Fruitós de Bages;Bages;0;;8283;2219,1500;315,5783;255,5284;1648,0411;75,6061;0;0;39,7557;28,3257
2013;Vilassar de Dalt;Maresme;0;;8879;902,05;149,223;49,8092;703,017;10,5237;0;0;11,0627;11,513
2013;Sant Hipòlit de Voltregà;Osona;0;;3521;91,84;74,4823;17,3586;0;0,9158;0;0;17,7977;14,9397
2013;Sant Jaume de Frontanyà;Berguedà;0;Zona de muntanya;25;2126,1000;2,1056;0;2123,9959;0;0;0;0,5602;38,4487
2013;Sant Joan Despí;Baix Llobregat;0;;32812;616,87;314,727;82,8713;219,27;43,2914;8,2937;0;47,1061;15,619
2013;Sant Joan de Vilatorrada;Bages;0;;10793;1654,6800;114,9174;86,6606;1453,1035;15,2651;1,2078;0;13,4734;13,049
2013;Vilassar de Mar;Maresme;1;;20030;400,12;137,111;56,1661;206,8408;4,8482;0,244;0;6,4898;4,8262
2013;Sant Julià de Vilatorta;Osona;0;Zona de muntanya;3076;1618,1300;138,0609;29,7592;1450,3068;8,1921;0;0;13,4116;37,1157
2013;Sant Just Desvern;Baix Llobregat;0;;16859;777,78;348,957;26,2895;402,5338;37,9131;4,0098;0;80,6968;12,5052
2013;Sant Llorenç d'Hortons;Alt Penedès;0;;2535;1969,3600;88,7397;177,6756;1702,9399;10,1007;0;0;6,2587;15,9848
2013;Sant Llorenç Savall;Vallès Occidental;0;;2401;4123,8100;45,1202;94,434;3984,2580;9,4833;0;0;5,8315;17,7387
2013;Sant Martí de Centelles;Osona;0;Zona de muntanya;1109;2606,8400;66,3733;12,3785;2528,0894;4,0751;0;0;7,8875;13,6122
2013;Sant Martí d'Albars;Lluçanès;0;Zona de muntanya;105;1452,4000;5,1674;0;1447,2291;0;0;0;0,0533;26,6027
2013;Sant Martí de Tous;Anoia;0;;1184;3891,6100;27,4212;19,8297;3844,3559;2,0334;0;0;0,5838;13,7195
2013;Sant Martí Sarroca;Alt Penedès;0;;3168;3522,7900;77,7554;62,5388;3382,4994;0,2206;0;0;2,2176;11,0843
2013;Sant Martí Sesgueioles;Anoia;0;;382;386,89;11,4351;0;375,4579;0,1567;0;0;0,2116;32,6371
2013;Sant Mateu de Bages;Bages;0;Zona de muntanya;637;10139,2800;13,9433;0;10125,3398;1,7026;0;0;0,8436;26,2629
2013;Premià de Dalt;Maresme;0;;10319;646,85;251,9242;39,8608;355,0603;11,6301;0;0;10,3885;16,0784
2013;Sant Pere de Ribes;Garraf;1;;28730;4075,4100;396,8731;676,8685;3001,6729;20,193;1,3765;0;50,7256;9,9316
2013;Sant Pere de Riudebitlles;Alt Penedès;0;;2346;550,11;71,2061;25,2573;453,6504;17,1981;0;0;4,5098;15,0016
2013;Sant Pere de Torelló;Osona;0;Zona de muntanya;2445;5511,4000;70,313;31,6629;5409,4199;14,6587;0;0;8,4357;16,7985
2013;Sant Pere de Vilamajor;Vallès Oriental;0;;4293;3445,5900;350,9786;19,9046;3074,7105;6,9987;2,3381;0;64,1696;31,8469
2013;Sant Pol de Mar;Maresme;1;;5066;749,82;105,8276;76,3462;567,6472;0;0;0;2,1189;7,7012
2013;Sant Quintí de Mediona;Alt Penedès;0;;2165;1387,5400;57,3529;40,4556;1289,7298;10,3332;0,1912;0;4,2691;22,8793
2013;Sant Quirze de Besora;Osona;0;Zona de muntanya;2167;831,23;55,6256;13,7707;761,8381;7,6983;0;0;4,3356;18,1096
2013;Sant Quirze del Vallès;Vallès Occidental;0;;19408;1407,5100;377,735;285,4156;744,358;77,341;11,3052;0;50,1563;20,6493
2013;Sant Quirze Safaja;Moianès;0;Zona de muntanya;659;2572,7300;151,1506;16,9652;2404,6125;0;3,6724;0;22,4225;100,9071
2013;Sant Sadurní d'Anoia;Alt Penedès;0;;12603;1904,9300;242,7731;116,2812;1545,8760;73,1672;0;0;27,5812;15,8553
2013;Sant Sadurní d'Osormort;Osona;0;Zona de muntanya;88;3047,9600;4,9609;0;3043,0030;0;0;0;0,6841;22,5509
2013;Marganell;Bages;0;;309;1327,0700;8,1656;4,315;1314,5868;0;0;0;0,8756;3,625
2013;Santa Cecília de Voltregà;Osona;0;;179;875,15;6,3857;0;868,7677;0;0;0;0,13;61,1759
2013;Santa Coloma de Cervelló;Baix Llobregat;0;;8060;743,73;148,5521;113,1136;482,0667;2,5203;0,2859;0;27,2459;19,4854
2013;Santa Coloma de Gramenet;Barcelonès;0;;120029;704,93;426,2699;14,8408;263,8169;7,7831;0;0;64,1379;6,8272
2013;Santa Eugènia de Berga;Osona;0;;2244;695,28;65,786;16,3169;613,174;2,5773;0;0;3,2253;17,0072
2013;Santa Eulàlia de Riuprimer;Osona;0;Zona de muntanya;1231;1418,9200;29,2795;5,2536;1384,3892;2,0382;0;0;1,5471;27,9247
2013;Santa Eulàlia de Ronçana;Vallès Oriental;0;;7042;1413,2000;293,5704;46,96;1072,6714;3,708;0;0;15,8923;19,8312
2013;Santa Fe del Penedès;Alt Penedès;0;;378;341,84;20,2152;6,0935;315,5321;2,1254;0;0;1,2925;32,2131
2013;Santa Margarida de Montbui;Anoia;0;;9690;2763,7100;74,962;66,1926;2622,5545;1,1002;0;0;6,0387;12,0014
2013;Santa Margarida i els Monjos;Alt Penedès;0;;7288;1740,0200;290,4236;19,7347;1429,8650;107,8695;2,0898;0;43,8615;18,6447
2013;Barberà del Vallès;Vallès Occidental;0;;32580;822,53;623,9103;15,7068;182,9139;227,104;12,5598;0;48,25;9,0826
2013;Santa Maria de Besora;Osona;0;Zona de muntanya;163;2474,7800;10,3229;0;2464,4591;0,6158;0;0;0,6819;25,4317
2013;l'Esquirol;Osona;0;Zona de muntanya;2202;6193,8600;127,2551;52,8734;6013,7328;3,9076;0;0;5,7354;35,2088
2013;Santa Maria de Merlès;Berguedà;0;Zona de muntanya;175;5128,5600;0;0;5128,5590;0;0;0;0;0
2013;Santa Maria de Martorelles;Vallès Oriental;0;;847;440,81;24,1846;23,2148;393,4113;0,5369;0;0;0,9532;7,1278
2013;Santa Maria de Miralles;Anoia;0;Zona de muntanya;133;2527,3400;0;6,9897;2520,3548;0;0;0;0;0
2013;Santa Maria d'Oló;Moianès;0;;1060;6640,3500;32,8058;14,9267;6592,6190;2,912;0,0755;0;4,3622;8,1606
2013;Santa Maria de Palautordera;Vallès Oriental;0;;9195;1710,7700;308,8274;49,609;1352,3337;25,2626;1,4018;0;24,8385;22,9632
2013;Santa Perpètua de Mogoda;Vallès Occidental;0;;25473;1581,5600;728,759;118,2895;734,5104;266,2846;30,4794;0;77,5672;13,891
2013;Santa Susanna;Maresme;1;;3325;1292,8900;129,6162;132,5158;1030,7595;0;5,0485;0;16,119;22,9324
2013;Sant Vicenç de Castellet;Bages;0;;9385;1719,8800;143,5273;92,9921;1483,3654;22,4644;0;0;14,4171;10,9847
2013;Sant Vicenç dels Horts;Baix Llobregat;0;;28181;920,92;454,3389;50,7658;415,8187;65,6901;0;0;53,1412;11,9188
2013;Sant Vicenç de Montalt;Maresme;1;;5951;781,74;323,4897;23,6287;434,6169;0,3494;8,7369;0;27,8592;21,62
2013;Sant Vicenç de Torelló;Osona;0;Zona de muntanya;2013;663,43;66,6369;13,3554;583,433;7,6152;0;0;4,3767;28,6314
2013;Cerdanyola del Vallès;Vallès Occidental;0;;57642;3075,1900;965,7224;687,3344;1422,1353;51,5202;1,2863;0;121,998;34,2848
2013;Sentmenat;Vallès Occidental;0;;8655;2837,7900;301,4436;127,8077;2408,5434;52,1641;0;0;51,8492;25,8746
2013;Cercs;Berguedà;0;Zona de muntanya;1272;4782,4200;108,6717;7,2448;4666,4985;16,6742;0;0;18,4685;68,1828
2013;Seva;Osona;0;Zona de muntanya;3481;3028,1300;545,0697;30,7551;2452,3091;42,6631;0;0;140,9527;93,0636
2013;Sitges;Garraf;1;;29140;4364,9600;663,0551;170,8693;3531,0348;44,1371;9,3225;0;93,9265;14,0318
2013;Sobremunt;Lluçanès;0;Zona de muntanya;90;1349,4200;5,9968;0;1343,4255;0;0;0;0,3427;38,5302
2013;Sora;Osona;0;Zona de muntanya;173;3112,2800;21,0089;0;3091,2734;3,8535;0;0;3,3014;109,4733
2013;Subirats;Alt Penedès;0;;3027;5578,4500;199,919;28,9676;5349,5648;31,8588;0;0;16,3568;42,5382
2013;Súria;Bages;0;;6121;2349,7200;104,6612;41,719;2203,3439;4,2949;0;0;8,0014;20,1736
2013;Tavèrnoles;Osona;0;Zona de muntanya;315;1843,1000;10,0581;170,5642;1662,4783;0;0;0;1,9071;26,7756
2013;Tagamanent;Vallès Oriental;0;Zona de muntanya;318;4300,7900;30,3831;1,5943;4268,8077;3,7435;0;0;3,6415;12,1342
2013;Talamanca;Bages;0;Zona de muntanya;147;2927,6200;23,768;16,2319;2887,6156;0;0;0;2,6103;196,9129
2013;Taradell;Osona;0;;6231;2649,2400;237,2497;54,6714;2357,3179;18,1707;0;0;24,6826;18,2402
2013;Terrassa;Vallès Occidental;0;;215055;6987,3700;2268,1374;338,962;4380,2749;251,4155;62,066;0;268,1796;9,9207
2013;Tavertet;Osona;0;Zona de muntanya;127;3261,5200;10,8934;3,5972;3247,0295;0;0;0;0,2475;85,9127
2013;Teià;Maresme;0;;6144;673,05;175,9725;27,2345;469,8416;3,4213;0,0231;0;16,6821;41,3074
2013;Tiana;Maresme;0;;8221;797,7;145,7445;19,4785;632,4746;0;0;0;17,3134;15,1861
2013;Tona;Osona;0;Zona de muntanya;8085;1656,3900;212,7161;35,9144;1407,7600;16,6175;6,4448;0;17,8879;22,9791
2013;Tordera;Maresme;0;;16363;8492,1800;568,1475;347,2982;7576,7365;28,0485;1,8328;0;49,1642;16,6972
2013;Torelló;Osona;0;;13908;1361,2900;227,3741;144,5726;989,3421;19,6822;0;0;18,3576;13,9853
2013;la Torre de Claramunt;Anoia;0;;3827;1493,8000;280,585;38,7756;1174,4387;6,5976;3,1385;0;29,3677;31,7666
2013;Torrelavit;Alt Penedès;0;;1400;2350,6500;62,1716;19,8569;2268,6222;21,9497;0;0;8,2119;16,9607
2013;Torrelles de Foix;Alt Penedès;0;;2360;3692,8300;227,5344;41,3373;3423,9614;7,2491;0;0;17,5515;35,9175
2013;Torrelles de Llobregat;Baix Llobregat;0;;5776;1351,3200;293,1947;14,3822;1043,7432;2,0698;0;0;26,0659;32,1471
2013;Ullastrell;Vallès Occidental;0;;2030;757,49;92,9555;37,8727;626,6657;0,9058;0,1655;0;13,2649;99,3472
2013;Vacarisses;Vallès Occidental;0;;6260;4079,0500;504,6574;55,2848;3519,1097;0;0;0;54,2311;23,6833
2013;Vallbona d'Anoia;Anoia;0;;1431;642,8;42,7502;34,2884;565,757;9,4959;0;0;3,2278;17,6382
2013;Vallcebre;Berguedà;0;Zona de muntanya;264;2841,1400;10,8714;5,8391;2824,4281;0;0;0;2,3019;19,3169
2013;Vallgorguina;Vallès Oriental;0;;2746;2209,2500;261,963;53,2856;1894,0054;6,7076;0;0;57,4159;21,2282
2013;Vallirana;Baix Llobregat;0;;14625;2386,4000;902,907;100,1187;1383,3790;2,7331;6,0269;0;209,4155;30,0352
2013;Vallromanes;Vallès Oriental;0;;2542;1054,5400;178,3655;37,993;838,183;0;1,4471;0;17,0883;24,0316
2013;Veciana;Anoia;0;Zona de muntanya;176;3892,8100;7,9518;22,7146;3862,1438;0;0;0;1,35;9,7511
2013;Vic;Osona;0;;41647;3078,1600;818,0094;196,5821;2063,5711;137,212;26,2503;0;103,7761;22,035
2013;Vilada;Berguedà;0;Zona de muntanya;462;2270,1800;21,8742;6,3422;2241,9611;3,3111;0;0;1,9;9,9537
2013;Viladecavalls;Vallès Occidental;0;;7397;1993,3900;294,238;127,2872;1571,8609;57,0885;4,8125;0;57,4048;17,4904
2013;Viladecans;Baix Llobregat;1;;65444;2033,8300;595,4617;430,0857;1008,2823;96,478;10,4768;0;68,1851;9,0783
2013;Vilanova del Camí;Anoia;0;;12533;1051,1900;165,5063;65,0727;820,613;26,7079;0;0;12,3803;14,9944
2013;Vilanova de Sau;Osona;0;Zona de muntanya;330;5793,7500;20,577;0;5773,1742;1,0499;0;0;0,8587;82,4792
2013;Vilobí del Penedès;Alt Penedès;0;;1099;926,69;71,1977;23,35;832,1468;18,4167;0,0533;0;3,6962;21,6084
2013;Vilafranca del Penedès;Alt Penedès;0;;38929;1981,8000;426,8573;260,7491;1294,1930;68,0423;6,5182;0;65,1572;9,7364
2013;Vilalba Sasserra;Vallès Oriental;0;;689;585,44;19,3757;0;566,0671;2,0061;0;0;1,6637;26,7707
2013;Vilanova i la Geltrú;Garraf;1;;66275;3447,5600;628,9936;533,8495;2284,7202;56,5975;4,6229;0;53,0607;10,2386
2013;Viver i Serrateix;Berguedà;0;Zona de muntanya;177;6746,9900;3,3053;0;6743,6855;0;0;0;0,1158;45,5955
2013;Rupit i Pruit;Osona;0;Zona de muntanya;295;4899,1600;10,531;0,5623;4888,0649;0;0;0;0,4622;9,2759
2013;Vilanova del Vallès;Vallès Oriental;0;;5152;1522,0200;266,7377;93,4479;1161,8310;13,9917;0;0;31,4296;43,6619
2013;Sant Julià de Cerdanyola;Berguedà;0;Zona de muntanya;248;1191,0800;13,2935;0;1177,7867;0;0;0;0,2194;67,4029
2013;Badia del Vallès;Vallès Occidental;0;;13531;93,15;63,8537;0;29,2989;1,3018;2,1324;0;13,7274;8,8748
2013;la Palma de Cervelló;Baix Llobregat;0;;2991;537,14;70,7037;8,1795;458,2524;3,3916;0,7632;0;15,6588;8,2547
2013;Agullana;Alt Empordà;0;;853;2772,6500;42,0574;10,8009;2719,7884;5,6853;0;0;1,8214;40,0816
2013;Aiguaviva;Gironès;0;;792;1388,4300;21,8764;81,439;1285,1107;7,9864;0;0;1,9157;10,2372
2013;Albanyà;Alt Empordà;0;Zona de muntanya;164;9448,9500;6,9955;0;9441,9525;0;0;0;0;17,7443
2013;Albons;Baix Empordà;0;;739;1112,6500;43,0802;5,746;1063,8227;0;0;0;0,9438;30,8607
2013;el Far d'Empordà;Alt Empordà;0;;568;889,65;13,813;138,9884;736,8444;0,7293;0;0;0,4742;19,4095
2013;Alp;Cerdanya;0;Zona de muntanya;1712;4393,6000;201,1471;115,7758;4076,6759;0;3,3935;0;12,2541;56,546
2013;Amer;Selva;0;;2283;3983,1100;67,2956;40,5835;3875,2324;2,6097;0;0;5,1476;35,2082
2013;Anglès;Selva;0;;5662;1616,7000;112,6404;53,4827;1450,5795;16,1367;0,5237;0;15,5323;11,3572
2013;Arbúcies;Selva;0;;6527;8598,8500;156,4767;166,6559;8275,7213;7,1746;0,4659;0;27,388;3,4674
2013;Argelaguer;Garrotxa;0;Zona de muntanya;425;1262,3600;18,1595;10,2949;1233,9099;5,3524;0;0;0,4119;33,9901
2013;l'Armentera;Alt Empordà;0;;871;584,53;44,8056;12,4765;527,2507;0;0;0;0,8375;24,1835
2013;Avinyonet de Puigventós;Alt Empordà;0;;1566;1233,2300;62,3927;8,4941;1162,3439;3,3776;0;0;6,7134;45,4491
2013;Begur;Baix Empordà;1;;4148;2084,3900;672,2612;137,0642;1275,0614;6,3522;15,5283;0,025064973;99,5243;54,3594
2013;la Vajol;Alt Empordà;0;Zona de muntanya;94;474,91;13,0414;0;461,8668;0;0;0;0,5458;101,344
2013;Banyoles;Pla de l'Estany;0;;19119;1101,4600;293,4618;110,588;697,4126;18,3795;2,5989;0;22,9144;9,9528
2013;Bàscara;Alt Empordà;0;;974;1684,4900;46,634;100,2733;1537,5817;1,414;0;0;5,9011;37,2411
2013;Bellcaire d'Empordà;Baix Empordà;0;;664;1259,3800;46,9162;10,3858;1202,0817;0;0;0;0,7455;27,7009
2013;Besalú;Garrotxa;0;Zona de muntanya;2406;469,03;103,7754;41,3798;323,8762;12,1601;0;0,882447781;11,7866;18,9865
2013;Bescanó;Gironès;0;;4839;3605,3400;268,8553;40,0066;3296,4754;30,7865;1,6477;0;38,6993;31,3901
2013;Beuda;Garrotxa;0;Zona de muntanya;188;3611,6800;1,5181;0;3610,1649;0;0;0;0,0345;5,7326
2013;la Bisbal d'Empordà;Baix Empordà;0;;10793;2074,3500;158,1736;179,6062;1736,5727;6,7933;0;0;7,1454;12,8486
2013;Blanes;Selva;1;;39660;1769,5300;479,0528;135,6089;1154,8634;0,0644;48,434;0;55,6865;10,5128
2013;Bolvir;Cerdanya;0;Zona de muntanya;373;1072,8600;109,8307;11,3463;951,679;0;0,2331;0;11,0015;122,6597
2013;Bordils;Gironès;0;;1742;711,75;64,1419;28,6973;618,9117;0;0;0;4,858;17,2177
2013;Borrassà;Alt Empordà;0;;701;945,1;36,627;23,4269;885,0475;0,4161;0;0;0,8821;34,124
2013;Breda;Selva;0;;3755;501,64;89,572;113,3526;298,7169;6,7438;0,5665;0;4,8781;8,8756
2013;Brunyola i Sant Martí Sapresa;Selva;0;;393;3684,5300;8,012;2,6215;3673,8983;0;0;0;0,6063;37,7585
2013;Boadella i les Escaules;Alt Empordà;0;;248;1077,8600;13,4127;5,9872;1058,4610;0;0;0;0,6586;35,9866
2013;Cabanes;Alt Empordà;0;;930;1495,4200;29,8355;5,8272;1459,7558;6,1547;0;0;0;4,3749
2013;Cabanelles;Alt Empordà;0;;248;5587,3800;6,3879;0;5580,9941;0;0;0;0,4549;10,5739
2013;Cadaqués;Alt Empordà;1;;2938;2638,0500;143,5789;150,9527;2343,5204;0;0;0;11,9847;30,2463
2013;Caldes de Malavella;Selva;0;;7032;5697,5300;441,6243;325,5441;4930,3628;9,247;7,9362;0;55,0176;30,6716
2013;Calonge i Sant Antoni;Baix Empordà;1;;10596;3356,6200;761,3106;145,9917;2449,3199;0;47,8241;0;60,4761;20,4225
2013;Camós;Pla de l'Estany;0;;692;1556,5600;26,8476;9,6546;1520,0557;0;0;0;1,7929;25,8231
2013;Campdevànol;Ripollès;0;Zona de muntanya;3422;3262,8700;63,5687;22,849;3176,4509;9,7954;0;0;5,3736;9,9537
2013;Campelles;Ripollès;0;Zona de muntanya;137;1869,7700;33,2803;7,9245;1828,5640;1,4773;0,1395;0;1,6217;79,111
2013;Campllong;Gironès;0;;515;848,58;51,0461;29,1304;768,4037;21,7868;3,5467;0;5,3924;72,1106
2013;Camprodon;Ripollès;0;Zona de muntanya;2466;10340,5300;148,7901;33,2944;10158,4495;3,4849;0;0;21,5294;22,6706
2013;Canet d'Adri;Gironès;0;;627;4462,0900;27,7503;4,9681;4429,3765;0;0;0;0,3077;5,9291
2013;Cantallops;Alt Empordà;0;;335;1961,5300;22,6268;5,181;1933,7257;0;0;0;1,115;22,1055
2013;Capmany;Alt Empordà;0;;608;2639,8600;29,8932;6,832;2603,1344;3,3475;0;0;1,559;43,1885
2013;Queralbs;Ripollès;0;Zona de muntanya;185;9344,5800;11,854;2,1167;9330,6072;0;0,0496;0;0,7133;13,9569
2013;Cassà de la Selva;Gironès;0;;9899;4484,7900;229,4047;159,9591;4095,4280;44,8935;1,0979;0;11,4017;8,6731
2013;Castellfollit de la Roca;Garrotxa;0;Zona de muntanya;1025;72,59;16,542;4,9776;51,0694;0,4559;0;0;0,8636;19,89
2013;Castelló d'Empúries;Alt Empordà;1;;11910;4181,5400;559,2075;107,8179;3514,5168;1,381;50,6656;0;49,7335;15,7971
2013;Castell d'Aro, Platja d'Aro i s'Agaró;Baix Empordà;1;;10765;2171,9400;790,0284;90,6142;1291,2999;7,3325;54,6961;0;113,4749;36,5286
2013;Celrà;Gironès;0;;5028;1962,4200;96,6141;297,1133;1568,6976;0;0,4104;0;8,693;18,0801
2013;Cervià de Ter;Gironès;0;;909;991,05;59,4165;18,5495;913,0828;0;3,1308;0;5,1254;28,8848
2013;Cistella;Alt Empordà;0;;292;2563,9700;16,8028;0;2547,1653;0;0;0;2,1844;58,8784
2013;Siurana;Alt Empordà;0;;172;1039,6700;16,1558;0;1023,5151;0,4028;0;0;0,2583;73,5053
2013;Colera;Alt Empordà;1;;559;2440,3500;29,5737;19,0811;2391,6985;0;0;0;2,0535;35,5183
2013;Colomers;Baix Empordà;0;;193;424,78;12,813;13,9462;398,0232;0;0;0;0,2565;6,8407
2013;Cornellà del Terri;Pla de l'Estany;0;;2258;2782,9400;88,018;47,6941;2647,2271;23,5326;0;0;4,9368;21,8941
2013;Corçà;Baix Empordà;0;;1273;1624,8600;30,4739;39,7012;1554,6878;0;0;0;0,8178;6,9291
2013;Crespià;Pla de l'Estany;0;;256;1130,9300;26,8228;0;1104,1026;1,4205;0;0;0,6109;21,9281
2013;Darnius;Alt Empordà;0;;551;3489,0600;26,0581;17,8721;3445,1313;0;0;0;0,2546;45,2392
2013;Das;Cerdanya;0;Zona de muntanya;216;1486,2500;77,2763;3,5138;1405,4560;0;0;0;5,1222;167,6817
2013;l'Escala;Alt Empordà;1;;10513;1631,4400;562,9239;132,2103;936,3102;2,9805;7,6691;0;32,2664;13,3174
2013;Espinelves;Osona;0;Zona de muntanya;193;1770,1100;17,9196;0;1752,1908;1,5103;0,0704;0;0,3014;46,7928
2013;Espolla;Alt Empordà;0;;407;4334,0300;16,9945;2,1397;4314,8927;0;0,7839;0;0,243;53,7095
2013;Esponellà;Pla de l'Estany;0;;447;1576,6800;29,2105;0;1547,4653;0;0;0;0,3696;19,497
2013;Figueres;Alt Empordà;0;;45123;1925,9000;472,494;443,416;1009,9885;35,0497;6,3121;0;32,455;8,7634
2013;Flaçà;Gironès;0;;1049;691,19;52,6519;28,2706;610,2715;5,903;0;0;3,1002;32,9473
2013;Foixà;Baix Empordà;0;;317;1824,7600;81,0186;26,4333;1717,3058;0;0;0;1,8691;8,6187
2013;Fontanals de Cerdanya;Cerdanya;0;Zona de muntanya;458;2878,4700;80,5287;7,8018;2790,1356;0;0,33;0;6,8903;42,0797
2013;Fontanilles;Baix Empordà;0;;154;930,38;18,7063;4,9263;906,752;0;0;0;1,231;11,9027
2013;Fontcoberta;Pla de l'Estany;0;;1439;1707,7800;44,4585;20,0086;1643,3117;5,5982;0;0;2,0407;13,2653
2013;Fornells de la Selva;Gironès;0;;2462;1177,1100;103,6239;104,4185;969,0637;33,5511;1,1808;0;7,809;18,3767
2013;Fortià;Alt Empordà;0;;682;1073,7400;31,54;16,053;1026,1471;0;0;0;1,4289;10,7438
2013;Garrigàs;Alt Empordà;0;;409;1995,7200;21,0202;3,8268;1970,8739;0;0;0;0,3884;17,3136
2013;Garrigoles;Baix Empordà;0;;157;902,43;8,4821;0;893,9529;0;0;0;0,5719;19,7637
2013;Garriguella;Alt Empordà;0;;864;2100,8900;51,514;124,1258;1925,2456;0;0;0;3,0359;94,7591
2013;Ger;Cerdanya;0;Zona de muntanya;456;3276,3400;54,0837;15,083;3207,1724;0;0;0;3,3982;46,2454
2013;Girona;Gironès;0;;97292;3905,3400;1326,6017;89,0974;2489,6458;87,729;35,065;0;243,1115;17,2304
2013;Gombrèn;Ripollès;0;Zona de muntanya;199;4327,0500;11,4635;0;4315,5874;0,6558;0;0;0,9674;44,879
2013;Gualta;Baix Empordà;0;;368;902,22;25,728;30,54;845,9544;13,587;0;0;0,3227;6,8865
2013;Guils de Cerdanya;Cerdanya;0;Zona de muntanya;564;2205,1000;129,628;5,5174;2069,9545;0;0;0;4,1069;58,4401
2013;Hostalric;Selva;0;;3980;322,13;91,0359;18,4578;212,6405;25,2558;0,229;0;10,7222;10,8956
2013;Isòvol;Cerdanya;0;Zona de muntanya;318;1057,6200;19,1016;6,3437;1032,1779;0;0;0;1,8286;28,168
